district,enrol_mean,enrol_std,enrol_max,child_mean,adult_mean,cis_mean,momentum,state,enrol_volatility,child_adult_ratio,zero_cis_flag,anomaly_label,anomaly_score,fraud_risk_score,is_anomaly
Lahul and Spiti,5.333333333333333,4.718756898449704,11.0,5.333333333333333,0.0,0.22883333333333333,0.24250000000000002,Himachal Pradesh,0.7450668787025848,5.333333333333333,0,1,-0.3933971484669298,9.47236125168672,0
Lakhimpur,799.8888888888889,445.2334905542385,1773.0,727.8888888888889,72.0,0.7314444444444445,0.2843333333333333,Assam,0.5559241696709415,9.971080669710807,0,1,-0.4635113576825649,29.46526071545297,0
Lakhisarai,683.8888888888889,597.2050410965326,1608.0,676.3333333333334,7.555555555555555,0.4547777777777778,0.24177777777777779,Bihar,0.8719736161370527,79.05194805194806,0,1,-0.40371412106689103,12.414221372038199,0
Lakshadweep,22.555555555555557,28.52679052711289,64.0,22.444444444444443,0.1111111111111111,0.23500000000000001,0.276,Lakshadweep,1.2110429940755472,20.2,0,1,-0.37377677392728453,3.8776582663595747,0
Lalitpur,528.1111111111111,641.863973993798,1651.0,520.1111111111111,8.0,0.3791111111111111,0.2792222222222222,Uttar Pradesh,1.2130986488753008,57.79012345679012,0,1,-0.377769937354901,5.016299289967108,0
Latehar,289.8888888888889,391.1305550722305,985.0,288.6666666666667,1.2222222222222223,0.23277777777777775,0.2784444444444445,Jharkhand,1.3446046583842912,129.9,0,1,-0.3717149366281661,3.2897302801058856,0
Latur,845.2222222222222,776.3178759016466,2444.0,828.7777777777778,16.444444444444443,0.5406666666666666,0.4612222222222222,Maharashtra,0.9173924478879754,47.5095541401274,0,1,-0.4591636943478251,28.225534889173915,0
Lawngtlai,182.44444444444446,132.63588420098753,371.0,171.66666666666666,10.777777777777779,0.6317777777777778,0.08066666666666666,Mizoram,0.7230302591210707,14.575471698113207,0,1,-0.42412151847714835,18.233342051066188,0
Leh,18.38888888888889,23.202786062146753,66.0,17.72222222222222,0.6666666666666666,0.19972222222222225,0.16083333333333333,Jammu and Kashmir,1.1967052983342166,10.633333333333335,0,1,-0.3890421972574642,8.23055730531864,0
Leh (ladakh),0.75,0.9574271077563381,2.0,0.75,0.0,0.22925,0.25,Jammu and Kashmir,0.5471012044321932,0.75,0,1,-0.4262336831491061,18.835620767602776,0
Leparada,0.75,0.5,1.0,0.5,0.25,0.14575,0.0,Arunachal Pradesh,0.2857142857142857,0.4,0,1,-0.4623234256685784,29.126524736097096,0
Lohardaga,328.77777777777777,281.65571970837806,688.0,322.55555555555554,6.222222222222222,0.5157777777777777,0.22344444444444445,Jharkhand,0.8540773171750009,44.661538461538456,0,1,-0.39640379849859747,10.329700334282506,0
Lohit,18.444444444444443,22.550560475912295,48.0,18.333333333333332,0.1111111111111111,0.21233333333333335,0.3333333333333333,Arunachal Pradesh,1.1597431101897753,16.499999999999996,0,1,-0.3909698000132763,8.780208631835166,0
Longding,99.66666666666667,155.12817281203309,401.0,95.55555555555556,4.111111111111111,0.3627777777777778,0.138,Arunachal Pradesh,1.5410083391923817,18.695652173913047,0,1,-0.40111385495209645,11.672761693697652,0
Longleng,98.77777777777777,151.7866741332863,369.0,93.44444444444444,5.333333333333333,0.4331111111111111,0.014444444444444446,Nagaland,1.5212472908681256,14.75438596491228,0,1,-0.43140594111754405,20.310477786179604,0
Lower Dibang Valley,12.11111111111111,16.073615371505912,43.0,11.88888888888889,0.2222222222222222,0.17588888888888887,0.261,Arunachal Pradesh,1.2259537147758748,9.727272727272727,0,1,-0.3836483457721937,6.69251342414411,0
Lower Siang,5.166666666666667,6.2742861479746574,14.0,4.666666666666667,0.5,0.20933333333333334,0.1805,Arunachal Pradesh,1.0174518077796741,3.111111111111111,0,1,-0.39618571835561983,10.267515301856534,0
Lower Subansiri,11.666666666666666,16.20185174601965,44.0,11.666666666666666,0.0,0.1668888888888889,0.25,Arunachal Pradesh,1.2790935588962882,11.666666666666666,0,1,-0.38317248928202335,6.556824081376263,0
Lucknow,2834.8888888888887,2111.8260134563907,6499.0,2784.4444444444443,50.44444444444444,0.5712222222222222,0.31266666666666665,Uttar Pradesh,0.7446786867181568,54.125269978401725,0,1,-0.5154250321270271,44.26832111610247,0
Ludhiana,1957.111111111111,1033.4043792780787,3366.0,1864.6666666666667,92.44444444444444,0.6595555555555556,0.12377777777777776,Punjab,0.527755740424599,19.954815695600477,0,1,-0.5008732211440048,40.1189069352403,0
Lunglei,80.66666666666667,73.51360418317142,183.0,73.0,7.666666666666667,0.42477777777777775,0.13188888888888886,Mizoram,0.9001665818347521,8.423076923076922,0,1,-0.3984642737281667,10.917239929654158,0
Madanapalle,0.0,,0.0,0.0,0.0,0.0,0.0,Andhra Pradesh,,0.0,1,1,-0.49276294845301244,37.80628202869596,0
Madhepura,1003.0,1220.871922029498,2868.0,998.6666666666666,4.333333333333333,0.2797777777777778,0.31133333333333335,Bihar,1.2160078904676275,187.25,0,1,-0.4131006866923766,15.090778163589775,0
Madhubani,2881.1111111111113,1724.1435877301842,5101.0,2792.4444444444443,88.66666666666667,0.7364444444444445,0.516,Bihar,0.5982224561306009,31.142503097893428,0,-1,-0.5818158909312146,63.19951609404183,1
Madurai,1104.2222222222222,1435.3709257346843,3877.0,1099.888888888889,4.333333333333333,0.24155555555555555,0.2603333333333333,Tamil Nadu,1.2987170334384397,206.22916666666669,0,1,-0.43631051129808285,21.70900427074605,0
Mahabub Nagar,167.88888888888889,241.54629185957526,672.0,167.88888888888889,0.0,0.3287777777777778,0.24366666666666667,Andhra Pradesh,1.4302083070632745,167.88888888888889,0,1,-0.39405458368546376,9.659827335596532,0
Mahabubabad,167.0,219.67362153886387,541.0,166.88888888888889,0.1111111111111111,0.18922222222222224,0.2563333333333333,Telangana,1.3075810805884753,150.2,0,1,-0.38237208474966494,6.328590638757376,0
Mahabubnagar,782.6923076923077,1362.436994544175,4111.0,781.4615384615385,1.2307692307692308,0.22584615384615384,0.30776923076923074,Telangana,1.7384845827516955,350.3103448275862,0,1,-0.522405419152241,46.2587618209826,0
Maharajganj,1985.6666666666667,1338.3237650135336,4209.0,1933.0,52.666666666666664,0.6834444444444444,0.302,Uttar Pradesh,0.6736529018524497,36.018633540372676,0,1,-0.4753393877325348,32.83799526225751,0
Mahasamund,373.44444444444446,479.02221010906976,1194.0,370.6666666666667,2.7777777777777777,0.2515555555555556,0.2687777777777778,Chhattisgarh,1.2792878014782278,98.11764705882354,0,1,-0.36796688852235776,2.220983305661278,0
Mahbubnagar,80.22222222222223,109.10405329062915,287.0,80.22222222222223,0.0,0.18122222222222223,0.2508888888888889,Andhra Pradesh,1.3432783578873628,80.22222222222223,0,1,-0.3806060913134852,5.825021824130587,0
Mahendragarh,306.0,372.7254351395944,840.0,303.3333333333333,2.6666666666666665,0.2873333333333334,0.3012222222222222,Haryana,1.2140893652755518,82.72727272727272,0,1,-0.363113390305741,0.8370198697483744,0
Mahesana,721.1111111111111,596.0586054333174,1510.0,688.5555555555555,32.55555555555556,0.4978888888888889,0.3288888888888889,Gujarat,0.8254389058162575,20.519867549668874,0,1,-0.4051201490677012,12.815146901654941,0
Mahisagar,284.77777777777777,236.86957264377466,649.0,270.3333333333333,14.444444444444445,0.6447777777777778,0.316,Gujarat,0.8288593132947014,17.503597122302157,0,1,-0.42307770016323865,17.935699749428707,0
Mahoba,302.0,436.4465093863801,1243.0,300.8,1.2,0.2339,0.2448,Uttar Pradesh,1.440417522727327,136.72727272727272,0,1,-0.3825914006974363,6.391128057971628,0
Mahrajganj,4.75,2.6299556396765835,7.0,4.75,0.0,0.6094999999999999,-0.2,Uttar Pradesh,0.45738358950897107,4.75,0,1,-0.4961755127634934,38.7793665993748,0
Maihar,52.25,56.98809399464819,130.0,49.75,2.5,0.38787499999999997,0.34325,Madhya Pradesh,1.070198948256304,14.214285714285714,0,1,-0.3981241934177643,10.82026684058215,0
Mainpuri,1302.888888888889,1052.7598781826323,3117.0,1282.111111111111,20.77777777777778,0.6065555555555555,0.34455555555555556,Uttar Pradesh,0.8073999917889809,58.87244897959183,0,1,-0.44707468033988934,24.778381389468976,0
Majuli,57.22222222222222,78.00124642878757,210.0,56.0,1.2222222222222223,0.3406666666666667,0.16555555555555557,Assam,1.3397160646165804,25.2,0,1,-0.37611750221626983,4.545111352933645,0
Malappuram,1618.5555555555557,1889.320917096346,4356.0,1591.2222222222222,27.333333333333332,0.39311111111111113,0.3231111111111111,Kerala,1.1665675256495,56.16078431372549,0,1,-0.44021230548143847,22.821591572361683,0
Malda,1217.6923076923076,1919.0724923173773,5756.0,1211.2307692307693,6.461538461538462,0.40453846153846157,0.11223076923076923,West Bengal,1.5746981253629935,162.3298969072165,0,1,-0.5151761697970174,44.197358616491314,0
Maldah,195.11111111111111,260.2347231080263,698.0,195.11111111111111,0.0,0.3262222222222222,0.2582222222222222,West Bengal,1.3269759251967346,195.11111111111111,0,1,-0.3969255652922526,10.478480890546024,0
Malerkotla,96.11111111111111,122.98622325736778,318.0,95.22222222222223,0.8888888888888888,0.3048888888888889,0.27388888888888885,Punjab,1.266448523245206,50.411764705882355,0,1,-0.36519760868900697,1.4313297687449449,0
Malkangiri,205.0,448.01167567203146,1652.0,204.71428571428572,0.2857142857142857,0.3228571428571429,0.14650000000000002,Odisha,2.174813959572968,159.22222222222226,0,1,-0.4664139201826512,30.292919486773513,0
Mamit,19.0,24.60182920028509,55.0,18.666666666666668,0.3333333333333333,0.21133333333333335,0.26055555555555554,Mizoram,1.2300914600142545,14.000000000000002,0,1,-0.3728105731064733,3.602148407682023,0
Mammit,8.777777777777779,10.974718422102885,24.0,8.777777777777779,0.0,0.34822222222222227,0.29244444444444445,Mizoram,1.1224143840787042,8.777777777777779,0,1,-0.3810391656367054,5.948511934071803,0
Mancherial,121.55555555555556,155.15323966252777,399.0,121.44444444444444,0.1111111111111111,0.13933333333333334,0.27066666666666667,Telangana,1.2659829165573435,109.3,0,1,-0.39626070239946554,10.288896823045533,0
Mandi,279.3333333333333,339.3615328819694,760.0,278.1111111111111,1.2222222222222223,0.27388888888888885,0.30077777777777776,Himachal Pradesh,1.21056432657064,125.14999999999998,0,1,-0.36721415171291366,2.006342200495169,0
Mandla,545.6666666666666,662.3071417401446,1415.0,545.1111111111111,0.5555555555555556,0.30033333333333334,0.31766666666666665,Madhya Pradesh,1.2115374544027038,350.4285714285714,0,1,-0.44203622932760883,23.341679105174038,0
Mandsaur,919.5555555555555,1240.624450741552,3487.0,916.8888888888889,2.6666666666666665,0.3218888888888889,0.31155555555555553,Madhya Pradesh,1.3476910146860552,250.0606060606061,0,1,-0.43488132270498675,21.301474553500654,0
Mandya,399.3333333333333,479.19333259134567,1055.0,394.55555555555554,4.777777777777778,0.2853333333333333,0.33577777777777773,Karnataka,1.1969858432756346,68.28846153846153,0,1,-0.3737289632793435,3.8640251741764615,0
ManendragarhChirmiriBharatpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chhattisgarh,0.0,0.0,1,1,-0.49276294845301244,37.80628202869596,0
Manendragarh–Chirmiri–Bharatpur,73.5,18.734993995195193,93.0,73.5,0.0,0.472,-0.113,Chhattisgarh,0.2514764294657073,73.5,0,1,-0.5337975174018013,49.507191455043355,0
Mangan,0.75,0.5,1.0,0.5,0.25,0.25,0.25,Sikkim,0.2857142857142857,0.4,0,1,-0.450076829747286,25.63443712979246,0
Mansa,124.88888888888889,164.11691293438074,445.0,122.77777777777777,2.111111111111111,0.30277777777777776,0.2671111111111111,Punjab,1.3036647982430951,39.46428571428571,0,1,-0.36820900535361284,2.290022342397492,0
Marigaon,1165.2222222222222,718.3485883917672,2506.0,1073.6666666666667,91.55555555555556,0.7292222222222222,0.1678888888888889,Assam,0.6159620136743431,11.600240096038416,0,1,-0.4536813231035056,26.662249809916688,0
Mathura,1305.111111111111,1285.5287282325164,3454.0,1290.7777777777778,14.333333333333334,0.39488888888888884,0.4321111111111111,Uttar Pradesh,0.9842414763158357,84.18115942028986,0,1,-0.45891000873088356,28.153197040802596,0
Mau,842.1111111111111,1137.8684507055773,3129.0,836.8888888888889,5.222222222222222,0.21566666666666665,0.2582222222222222,Uttar Pradesh,1.3496067549222714,134.5,0,1,-0.40630890969372974,13.15411915775752,0
Mauganj,54.75,62.25466132863352,149.0,54.625,0.125,0.38425,0.31875,Madhya Pradesh,1.1166755395270587,48.55555555555556,0,1,-0.38334898125303857,6.607150345797464,0
Mayiladuthurai,55.77777777777778,73.86267287638896,202.0,55.666666666666664,0.1111111111111111,0.24899999999999997,0.2662222222222222,Tamil Nadu,1.3009081328522516,50.099999999999994,0,1,-0.36925260355281586,2.5876018788515722,0
Mayurbhanj,627.2307692307693,1169.4480289041032,3908.0,624.5384615384615,2.6923076923076925,0.37153846153846154,0.15453846153846154,Odisha,1.8614943523635779,169.14583333333331,0,1,-0.49851467090471824,39.44637196206139,0
Medak,497.22222222222223,850.860848204062,2787.0,496.77777777777777,0.4444444444444444,0.22183333333333333,0.23344444444444445,Andhra Pradesh,1.7077938523275107,343.9230769230769,0,1,-0.49435694702844046,38.26080691916298,0
Medchal Malkajgiri,352.0,76.36753236814714,406.0,337.0,15.0,0.9964999999999999,0.0,Telangana,0.21633861860664913,21.0625,0,1,-0.5278180223316564,47.8021527030006,0
Medchal-malkajgiri,452.22222222222223,529.8397818628235,1198.0,440.44444444444446,11.777777777777779,0.254,0.17166666666666666,Telangana,1.1690507567456268,34.469565217391306,0,1,-0.3737641252954088,3.874051539160135,0
Medchal?malkajgiri,0.4,0.5477225575051661,1.0,0.4,0.0,0.2,-0.2,Telangana,0.3912303982179758,0.4,0,1,-0.5032437435316344,40.79485573795342,0
Medchalâmalkajgiri,0.0,,0.0,0.0,0.0,0.0,0.0,Telangana,,0.0,1,1,-0.49276294845301244,37.80628202869596,0
Medchal−malkajgiri,133.75,41.28256290493603,174.0,133.25,0.5,0.55025,-0.14075,Telangana,0.30636410319061985,88.83333333333333,0,1,-0.544891285129308,52.67055285256386,0
Medinipur,7.25,2.217355782608345,9.0,7.25,0.0,0.68675,-0.139,West Bengal,0.26877039789192064,7.25,0,1,-0.5015354466014602,40.307738944348955,0
Medinipur West,322.5,283.5498192558056,523.0,312.5,10.0,0.9944999999999999,0.0,West Bengal,0.8765063964630775,28.40909090909091,0,1,-0.503880271173349,40.976360076219144,0
Meerut,2669.6666666666665,1736.8188592941983,4999.0,2641.6666666666665,28.0,0.6648888888888889,0.35511111111111116,Uttar Pradesh,0.6503315748730149,91.0919540229885,0,-1,-0.5526945014853046,54.89562137782747,1
Meluri,4.25,3.304037933599835,8.0,3.75,0.5,0.52075,-0.25,Nagaland,0.6293405587809209,2.5,0,1,-0.5034567633711283,40.85559783691502,0
Mewat,839.7777777777778,810.0962562834397,1858.0,837.6666666666666,2.111111111111111,0.38922222222222225,0.23911111111111114,Haryana,0.9635081679068267,269.25,0,1,-0.4598615039463745,28.424513631210957,0
Mirzapur,849.4444444444445,1149.7901016175856,3170.0,848.5555555555555,0.8888888888888888,0.2338888888888889,0.263,Uttar Pradesh,1.3519873157248852,449.2352941176471,0,1,-0.49859193045834715,39.46840233943565,0
Moga,170.55555555555554,237.33157770886237,668.0,166.0,4.555555555555555,0.30266666666666664,0.2584444444444445,Punjab,1.3834094555568404,29.880000000000003,0,1,-0.37441563037730724,4.059826658757757,0
Mohali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chandigarh,0.0,0.0,1,1,-0.49276294845301244,37.80628202869596,0
