district,cis_mean,adult_child_ratio,enrol_mean,enrol_std,enrol_max,child_enrol_mean,adult_enrol_mean,momentum,coverage_gap,update_lag,num_pincodes,enrol_per_day,state,enrol_volatility,child_proportion,zero_cis_flag,negative_momentum_flag,state_avg_cis,relative_to_state,high_risk,predicted_risk,risk_probability,risk_score,risk_category
Kanyakumari,0.18988888888888888,1.5162222222222224,222.77777777777777,281.6077847724463,695.0,220.88888888888889,1.8888888888888888,0.2733333333333333,0.35166666666666674,2340.2456666666667,28.22222222222222,0.019332369555555555,Tamil Nadu,1.2584260491320838,0.9870903674280039,0,0,0.23021099498327757,-0.04032210609438869,1,1,0.9915678823539035,99.2,🔴 CRITICAL
Almora,0.2064,2.2713,136.7,180.66485238941436,403.0,135.9,0.8,0.298,0.5921,2028.2535,12.5,0.0220214033,Uttarakhand,1.3120178096544255,0.9869281045751636,0,0,0.32704222222222223,-0.12064222222222223,1,1,0.992100583460428,99.2,🔴 CRITICAL
Nalgonda,0.20127777777777778,4.635888888888889,434.8888888888889,754.7138833701379,2511.0,434.3333333333333,0.5555555555555556,0.23205555555555554,0.8126111111111112,6340.408333333334,23.666666666666668,0.02936683411111111,Andhra Pradesh,1.731436388052827,0.9964313025745601,0,0,0.21832202218585198,-0.0170442444080742,1,1,0.9918682573361555,99.2,🔴 CRITICAL
Koraput,0.2750555555555556,2.560777777777778,250.11111111111111,573.447663019235,2286.0,247.55555555555554,2.5555555555555554,0.11466666666666667,0.6383888888888889,4619.362222222222,9.555555555555555,0.03139739522222222,Odisha,2.283641135917308,0.9858407079646017,0,0,0.3008145225870375,-0.025758967031481894,1,1,0.9915921803855886,99.2,🔴 CRITICAL
Chittoor,0.21407692307692308,4.385076923076923,630.6923076923077,1013.5928163892527,2572.0,627.3846153846154,3.3076923076923075,0.199,0.6606923076923077,18571.661923076925,29.923076923076923,0.029652914923076923,Andhra Pradesh,1.6045672933585344,0.9931807111544081,0,0,0.21832202218585198,-0.004245099108928896,1,1,0.9918453012264473,99.2,🔴 CRITICAL
Rajanna Sircilla,0.19444444444444445,2.4495555555555555,98.66666666666667,123.72449232063958,283.0,98.33333333333333,0.3333333333333333,0.27566666666666667,-0.3335555555555556,664.681,5.666666666666667,0.02874166233333333,Telangana,1.2413828660933737,0.9866220735785952,0,0,0.24095338217338216,-0.046508937728937716,1,1,0.9922314545295035,99.2,🔴 CRITICAL
Fatehgarh Sahib,0.2896666666666667,5.770444444444444,116.44444444444444,152.54352748569104,402.0,115.0,1.4444444444444444,0.2664444444444445,0.04633333333333334,3327.045888888889,7.0,0.03354577611111111,Punjab,1.298856903851674,0.97918637653737,0,0,0.39889003357753355,-0.10922336691086687,1,1,0.9919768097685818,99.2,🔴 CRITICAL
Pathankot,0.2841111111111111,5.898555555555555,123.88888888888889,156.01798329394953,362.0,122.22222222222223,1.6666666666666667,0.3026666666666667,-0.18511111111111112,2655.3322222222223,5.555555555555555,0.038832937222222225,Punjab,1.2492543146312685,0.9786476868327403,0,0,0.39889003357753355,-0.11477892246642246,1,1,0.9924525932443654,99.2,🔴 CRITICAL
Rohtas,0.2152222222222222,3.4236666666666666,882.1111111111111,1090.1596723008565,2658.0,873.4444444444445,8.666666666666666,0.29644444444444445,0.5636666666666668,10259.825888888889,14.222222222222221,0.07197141888888889,Bihar,1.234453579605902,0.9890538500251637,0,0,0.539863425925926,-0.32464120370370375,1,1,0.9917228386725114,99.2,🔴 CRITICAL
Sindhudurg,0.24477777777777776,6.769555555555556,133.55555555555554,169.99125794515956,407.0,131.11111111111111,2.4444444444444446,0.2853333333333333,0.5025555555555555,2712.737333333333,21.11111111111111,0.020534905,Maharashtra,1.2633536924082875,0.9744013212221306,0,0,0.44120389616293876,-0.196426118385161,1,1,0.9915640915656446,99.2,🔴 CRITICAL
Tumkur,0.27366666666666667,2.3393333333333337,326.8888888888889,390.92500701683326,855.0,326.8888888888889,0.0,0.31366666666666665,1.0117777777777777,5099.233888888889,25.666666666666668,0.025056150333333332,Karnataka,1.1922484117761774,0.9969501863774991,0,0,0.3168469658119658,-0.04318029914529914,1,1,0.9907250072942686,99.1,🔴 CRITICAL
Bathinda,0.2954444444444444,8.203777777777779,300.44444444444446,398.7960353084993,1077.0,298.44444444444446,2.0,0.264,0.23155555555555551,8172.861555555555,9.0,0.04897461488888889,Punjab,1.3229503567182064,0.9900479174345743,0,0,0.39889003357753355,-0.10344558913308916,1,1,0.990991877843858,99.1,🔴 CRITICAL
Aizawl,0.23333333333333334,2.445222222222222,117.66666666666667,160.83376511168294,365.0,110.88888888888889,6.777777777777778,0.24477777777777776,3.111,3844.504111111111,7.333333333333333,0.030312541666666668,Mizoram,1.3553407172332832,0.9344569288389513,0,0,0.3396689814814815,-0.10633564814814817,1,1,0.9914665255226076,99.1,🔴 CRITICAL
Jashpur,0.17188888888888887,6.057666666666666,282.55555555555554,350.37127133624665,832.0,282.3333333333333,0.2222222222222222,0.3215555555555556,0.7964444444444445,7884.239888888889,6.222222222222222,0.05308769377777778,Chhattisgarh,1.2356353612955409,0.9956896551724138,0,0,0.2937256306024599,-0.121836741713571,1,1,0.9914140035389671,99.1,🔴 CRITICAL
Dharwad,0.2544444444444445,2.6133333333333333,567.0,702.6190290619803,1650.0,564.8888888888889,2.111111111111111,0.2836666666666667,0.4092222222222222,9876.098333333333,17.22222222222222,0.04374310455555555,Karnataka,1.2370053328555992,0.9945226917057903,0,0,0.3168469658119658,-0.062402521367521335,1,1,0.99059600051258,99.1,🔴 CRITICAL
Mumbai City,0.227,6.712555555555555,325.44444444444446,405.769981366017,988.0,307.0,18.444444444444443,0.2995555555555556,0.09522222222222224,5247.822222222222,14.444444444444445,0.03376420777777778,Maharashtra,1.2429985814479758,0.9404356705241661,0,0,0.44120389616293876,-0.21420389616293875,1,1,0.9908302174795592,99.1,🔴 CRITICAL
Charkhi Dadri,0.20577777777777778,4.071777777777778,95.33333333333333,122.98068954108201,306.0,95.33333333333333,0.0,0.28544444444444445,-0.061888888888888896,1284.5334444444443,5.333333333333333,0.030101061666666668,Haryana,1.2766161544056958,0.9896193771626297,0,0,0.3328552469135802,-0.12707746913580242,1,1,0.990530722876856,99.1,🔴 CRITICAL
Nicobars,0.16666666666666666,1.3333333333333333,0.3333333333333333,0.5773502691896258,1.0,0.3333333333333333,0.0,0.0,-0.619,1.8333333333333333,0.3333333333333333,0.01,Andaman and Nicobar Islands,0.4330127018922194,0.25,0,0,0.29885811965811965,-0.132191452991453,1,1,0.9910161028476356,99.1,🔴 CRITICAL
Lahaul and Spiti,0.17049999999999998,2.3145,0.75,0.9574271077563381,2.0,0.75,0.0,0.25,-0.655,15.58325,0.75,0.015,Himachal Pradesh,0.5471012044321932,0.42857142857142855,0,0,0.2746982905982906,-0.10419829059829061,1,1,0.9910839163026958,99.1,🔴 CRITICAL
Dindigul,0.19822222222222222,2.4099999999999997,675.8888888888889,898.6124643644284,2337.0,674.5555555555555,1.3333333333333333,0.26555555555555554,0.2704444444444445,15019.354222222222,25.22222222222222,0.035675719555555555,Tamil Nadu,1.327562734615866,0.9965528562048588,0,0,0.23021099498327757,-0.031988772761055356,1,1,0.9905134166856854,99.1,🔴 CRITICAL
Anantnag,0.28107692307692306,3.294,258.0,408.7221957923662,964.0,255.30769230769232,2.6923076923076925,0.231,0.6411538461538462,3325.8773076923076,4.846153846153846,0.04938177153846154,Jammu and Kashmir,1.578077976032302,0.9857439857439858,0,0,0.30199548631445183,-0.020918563237528776,1,1,0.9907040816671645,99.1,🔴 CRITICAL
Sonbhadra,0.21033333333333334,3.7097777777777776,559.3333333333334,797.8176483382654,2290.0,557.8888888888889,1.4444444444444444,0.2598888888888889,0.03944444444444443,10155.057666666668,8.88888888888889,0.07314788444444445,Uttar Pradesh,1.4238268560468745,0.9956375173507832,0,0,0.4793220677361854,-0.2689887344028521,1,1,0.9909879971347213,99.1,🔴 CRITICAL
Ganganagar,0.28888888888888886,7.741777777777778,611.5555555555555,798.7457529012457,2024.0,606.8888888888889,4.666666666666667,0.3088888888888889,0.29888888888888887,10826.06288888889,13.0,0.061353700000000004,Rajasthan,1.303956425922585,0.9907491384001452,0,0,0.35020290123456793,-0.06131401234567907,1,1,0.9907538801578609,99.1,🔴 CRITICAL
Surguja,0.20955555555555555,8.843,395.1111111111111,510.4202788987827,1353.0,393.8888888888889,1.2222222222222223,0.27955555555555556,0.5740000000000001,10753.238888888889,5.555555555555555,0.08725133555555556,Chhattisgarh,1.2885785442045006,0.994389901823282,0,0,0.2937256306024599,-0.08417007504690432,1,1,0.9906200870065273,99.1,🔴 CRITICAL
Kodagu,0.259,2.6144444444444446,134.55555555555554,160.64643717735473,338.0,130.0,4.555555555555555,0.34055555555555556,-0.08766666666666668,1606.3586666666665,11.444444444444445,0.027362899222222223,Karnataka,1.1850966677017973,0.959016393442623,0,0,0.3168469658119658,-0.0578469658119658,1,1,0.9895186275269414,99.0,🔴 CRITICAL
East Kameng,0.1591111111111111,1.0232222222222223,20.11111111111111,27.561043360350332,76.0,18.555555555555557,1.5555555555555556,0.25433333333333336,0.1111111111111111,261.28533333333337,0.8888888888888888,0.03746913611111111,Arunachal Pradesh,1.3055231065429105,0.8789473684210527,0,0,0.17341444444444445,-0.014303333333333362,1,1,0.9900607021620442,99.0,🔴 CRITICAL
Dadra & Nagar Haveli,0.26616666666666666,2.5821666666666663,4.166666666666667,4.490731195102493,11.0,4.166666666666667,0.0,0.19699999999999998,-0.22233333333333336,59.243500000000004,0.6666666666666666,0.020952381166666662,Dadra and Nagar Haveli and Daman and Diu,0.8691737796972566,0.8064516129032259,0,0,0.3568841750841751,-0.09071750841750842,1,1,0.9896973685378987,99.0,🔴 CRITICAL
Khowai,0.19344444444444442,2.878111111111111,37.666666666666664,46.5537323960174,107.0,32.77777777777778,4.888888888888889,0.2996666666666667,-0.39677777777777773,816.3583333333333,2.111111111111111,0.02882560255555555,Tripura,1.2039758378280363,0.8477011494252874,0,0,0.31632638888888887,-0.12288194444444445,1,1,0.9899455953313756,99.0,🔴 CRITICAL
Anakapalli,0.14255555555555555,3.9653333333333336,60.333333333333336,75.03665770808293,177.0,59.44444444444444,0.8888888888888888,0.31555555555555553,-0.3691111111111111,928.1564444444443,14.444444444444445,0.01679171122222222,Andhra Pradesh,1.2234237669796129,0.9692028985507246,0,0,0.21832202218585198,-0.07576646663029643,1,1,0.9896511585449451,99.0,🔴 CRITICAL
Sri Potti Sriramulu Nellore,0.18455555555555556,3.748444444444445,179.33333333333334,230.35027675260127,558.0,145.66666666666666,33.666666666666664,0.2697777777777778,-1.2335811384723961e-17,1552.2242222222221,26.555555555555557,0.022981470777777777,Andhra Pradesh,1.277358281437715,0.8077634011090572,0,0,0.21832202218585198,-0.03376646663029642,1,1,0.9898051563513944,99.0,🔴 CRITICAL
East Midnapore,0.2952,4.0027,211.8,303.6865342933583,775.0,211.4,0.4,0.22890000000000002,1.1471,1466.4555,24.0,0.0199335846,West Bengal,1.4270983754387139,0.9934210526315789,0,0,0.4030857214185208,-0.10788572141852076,1,1,0.9899138475139437,99.0,🔴 CRITICAL
Mahabubnagar,0.22584615384615384,2.8430000000000004,782.6923076923077,1362.436994544175,4111.0,781.4615384615385,1.2307692307692308,0.30776923076923074,1.4954615384615386,11077.774307692307,22.307692307692307,0.03809257953846154,Telangana,1.7384845827516955,0.9971535139379661,0,0,0.24095338217338216,-0.015107228327228328,1,1,0.9901242980233104,99.0,🔴 CRITICAL
Suryapet,0.15977777777777777,5.414444444444445,226.88888888888889,303.883795407243,778.0,226.66666666666666,0.2222222222222222,0.25344444444444447,-0.10288888888888888,2197.550111111111,7.777777777777778,0.03631301877777778,Telangana,1.33347350495621,0.9946367625548512,0,0,0.24095338217338216,-0.0811756043956044,1,1,0.9900294632843114,99.0,🔴 CRITICAL
Pathanamthitta,0.22111111111111112,3.1946666666666665,216.77777777777777,259.81665544080204,569.0,208.66666666666666,8.11111111111111,0.30577777777777776,0.5988888888888889,4464.800555555556,45.111111111111114,0.017394012777777777,Kerala,1.1930356627383767,0.9581632653061224,0,0,0.32405925925925927,-0.10294814814814815,1,1,0.99,99.0,🔴 CRITICAL
Adilabad,0.17733333333333334,4.163277777777778,244.77777777777777,355.6684767581703,1211.0,244.55555555555554,0.2222222222222222,0.14605555555555555,0.5482777777777778,4774.549222222222,18.666666666666668,0.027544704944444443,Andhra Pradesh,1.4471140555260094,0.9950271247739602,0,0,0.21832202218585198,-0.040988688852518634,1,1,0.988723897912593,98.9,🔴 CRITICAL
Hamirpur,0.2702777777777778,4.021055555555556,259.05555555555554,390.3080943264334,1371.0,257.5,1.5555555555555556,0.2321111111111111,0.39261111111111113,3249.8615555555557,13.555555555555555,0.041353598500000005,Himachal Pradesh,1.5008642806827177,0.990173039948729,0,0,0.2746982905982906,-0.004420512820512812,1,1,0.98876415841218,98.9,🔴 CRITICAL
Sri Sathya Sai,0.1441111111111111,3.697222222222222,104.22222222222223,124.81664329905865,263.0,102.11111111111111,2.111111111111111,0.3108888888888889,-0.18944444444444444,1707.6671111111111,19.88888888888889,0.018178390000000003,Andhra Pradesh,1.1862194188928488,0.9704329461457233,0,0,0.21832202218585198,-0.07421091107474087,1,1,0.9885194540823009,98.9,🔴 CRITICAL
Jaintia Hills,0.2,4.225,1.0,2.0,4.0,1.0,0.0,0.0,-0.375,6.45,0.75,0.0075,Meghalaya,1.0,0.5,0,0,0.7034038461538461,-0.5034038461538461,1,1,0.9890063109580441,98.9,🔴 CRITICAL
Narmada,0.23666666666666666,2.9596666666666667,142.22222222222223,189.68577818182482,506.0,139.0,3.2222222222222223,0.28244444444444444,-0.4183333333333333,4007.4742222222217,5.555555555555555,0.03671865722222222,Gujarat,1.324415829042997,0.9705197827773467,0,0,0.5739084523809523,-0.33724178571428565,1,1,0.9890807679913333,98.9,🔴 CRITICAL
Ferozepur,0.27066666666666667,8.391333333333332,153.44444444444446,214.55658409328245,602.0,152.88888888888889,0.5555555555555556,0.2541111111111111,0.074,5807.710222222222,7.444444444444445,0.03224611888888889,Punjab,1.3892152926903178,0.9899280575539567,0,0,0.39889003357753355,-0.1282233669108669,1,1,0.9887920687816966,98.9,🔴 CRITICAL
Tirunelveli,0.1942222222222222,2.422,1075.0,1347.6469307648795,3303.0,1074.7777777777778,0.2222222222222222,0.27666666666666667,1.6224444444444446,15488.657222222224,53.22222222222222,0.031559504555555555,Tamil Nadu,1.2524599728298136,0.9988641057414293,0,0,0.23021099498327757,-0.03598877276105536,1,1,0.9894419118036539,98.9,🔴 CRITICAL
Salumbar,0.019666666666666666,9.335,0.3333333333333333,0.5773502691896258,1.0,0.3333333333333333,0.0,0.0,-0.7083333333333334,50.0,0.3333333333333333,0.01,Rajasthan,0.4330127018922194,0.25,0,0,0.35020290123456793,-0.33053623456790127,1,1,0.9894635399935754,98.9,🔴 CRITICAL
Shaheed Bhagat Singh Nagar,0.28055555555555556,2.7525555555555554,105.11111111111111,142.1051058586957,350.0,100.22222222222223,4.888888888888889,0.2644444444444444,0.6294444444444445,2274.372444444444,12.666666666666666,0.022329685444444445,Punjab,1.3392104217049856,0.9445026178010472,0,0,0.39889003357753355,-0.118334478021978,1,1,0.9891035245658085,98.9,🔴 CRITICAL
Tenkasi,0.20522222222222222,1.6258888888888887,140.88888888888889,178.14702105595566,423.0,140.88888888888889,0.0,0.27788888888888885,-0.19277777777777777,632.4812222222222,19.0,0.019995846,Tamil Nadu,1.255538911122632,0.9929522317932654,0,0,0.23021099498327757,-0.02498877276105535,1,1,0.9881959962176634,98.8,🔴 CRITICAL
Warangal Urban,0.19366666666666668,4.509111111111111,73.66666666666667,95.818839483684,240.0,73.0,0.6666666666666666,0.26066666666666666,-0.07944444444444446,1434.2611111111112,8.555555555555555,0.02653562688888889,Telangana,1.2832880287993391,0.9776785714285714,0,0,0.24095338217338216,-0.04728671550671548,1,1,0.9878255029691466,98.8,🔴 CRITICAL
Bargarh,0.2716470588235294,2.799235294117647,308.1764705882353,621.8914932781801,2219.0,308.0,0.17647058823529413,0.11929411764705883,0.34205882352941175,3326.8434705882355,7.470588235294118,0.0373697454117647,Odisha,2.01144508860903,0.9961948249619482,0,0,0.3008145225870375,-0.029167463763508095,1,1,0.9877585556366314,98.8,🔴 CRITICAL
Visakhapatnam,0.18888888888888888,5.642666666666667,908.6666666666666,1107.4085741044269,2551.0,905.3333333333334,3.3333333333333335,0.3011111111111111,0.8007777777777778,31660.151555555556,39.666666666666664,0.032481550444444444,Andhra Pradesh,1.217378425178923,0.9952363503114695,0,0,0.21832202218585198,-0.029433133296963093,1,1,0.9883603011869068,98.8,🔴 CRITICAL
Parvathipuram Manyam,0.15811111111111112,3.883555555555555,56.44444444444444,70.22305730867731,177.0,55.55555555555556,0.8888888888888888,0.2831111111111111,-0.5163333333333333,1172.498,10.11111111111111,0.01785882477777778,Andhra Pradesh,1.222451674619141,0.9671179883945842,0,0,0.21832202218585198,-0.06021091107474086,1,1,0.9876066421249906,98.8,🔴 CRITICAL
Mulugu,0.211,2.7652222222222225,104.11111111111111,135.63963694698947,349.0,103.66666666666667,0.4444444444444444,0.2623333333333333,-0.42033333333333334,658.5356666666667,4.888888888888889,0.033043953333333334,Telangana,1.2904405206373204,0.9862579281183933,0,0,0.24095338217338216,-0.02995338217338217,1,1,0.9875375464376063,98.8,🔴 CRITICAL
Rudraprayag,0.28933333333333333,2.291,106.22222222222223,130.21595311037908,313.0,106.22222222222223,0.0,0.28933333333333333,-0.29044444444444445,1680.9255555555555,5.666666666666667,0.030385244444444445,Uttarakhand,1.2144493036201156,0.9906735751295337,0,0,0.32704222222222223,-0.0377088888888889,1,1,0.9870814400559246,98.7,🔴 CRITICAL
Bhadohi,0.17099999999999999,2.6593333333333335,60.666666666666664,78.54775617418997,209.0,60.22222222222222,0.4444444444444444,0.26955555555555555,-0.31766666666666665,1129.1516666666666,5.888888888888889,0.02149583611111111,Uttar Pradesh,1.2737473974192968,0.9765765765765766,0,0,0.4793220677361854,-0.3083220677361854,1,1,0.9870544783659818,98.7,🔴 CRITICAL
Baleswar,0.24484615384615382,1.333846153846154,462.9230769230769,820.6104903808365,2644.0,462.61538461538464,0.3076923076923077,0.07707692307692307,0.9729230769230769,5961.988153846154,16.0,0.030086230769230768,Odisha,1.7688503357570675,0.9971812303100648,0,0,0.3008145225870375,-0.05596836874088368,1,1,0.9870553354092025,98.7,🔴 CRITICAL
Tiruvallur,0.20844444444444446,6.342222222222222,1270.5555555555557,1605.8865239417692,3703.0,1264.111111111111,6.444444444444445,0.282,0.7037777777777777,22011.184222222222,33.666666666666664,0.04572892,Tamil Nadu,1.262930681184544,0.9941454037049982,0,0,0.23021099498327757,-0.021766550538833113,1,1,0.9866466979664004,98.7,🔴 CRITICAL
Anjaw,0.08955555555555555,2.277,4.111111111111111,7.131697631778223,21.0,3.7777777777777777,0.3333333333333333,0.23811111111111108,-0.2222222222222222,118.11866666666667,0.4444444444444444,0.022901235000000002,Arunachal Pradesh,1.3953321453479133,0.7391304347826088,0,0,0.17341444444444445,-0.0838588888888889,1,1,0.9874234661457314,98.7,🔴 CRITICAL
Haveri,0.26022222222222224,2.411611111111111,242.16666666666666,461.6158639847129,1373.0,238.88888888888889,3.2777777777777777,0.3177222222222222,-0.3010555555555556,4671.255277777778,8.11111111111111,0.03185332261111111,Karnataka,1.8983517367431648,0.9824080420379255,0,0,0.3168469658119658,-0.056624743589743565,1,1,0.9872947663179257,98.7,🔴 CRITICAL
Jagitial,0.23622222222222222,3.122777777777778,177.22222222222223,226.99106688247548,602.0,176.22222222222223,1.0,0.27699999999999997,0.023777777777777773,985.3526666666668,9.0,0.029131297111111114,Telangana,1.2736406495899497,0.9887780548628429,0,0,0.24095338217338216,-0.004731159951159941,1,1,0.9874313081738849,98.7,🔴 CRITICAL
Faridkot,0.27644444444444444,6.8661111111111115,100.22222222222223,137.20858006861104,381.0,99.11111111111111,1.1111111111111112,0.26766666666666666,-0.43544444444444447,3503.755888888889,3.7777777777777777,0.03681591155555555,Punjab,1.3555183541355647,0.9791437980241493,0,0,0.39889003357753355,-0.12244558913308912,1,1,0.9865363953488324,98.7,🔴 CRITICAL
Anantapur,0.16977777777777778,5.987111111111111,490.55555555555554,616.9001359845674,1388.0,490.55555555555554,0.0,0.27411111111111114,0.7188888888888889,8210.513444444445,39.55555555555556,0.024318099333333332,Andhra Pradesh,1.254995755845639,0.9979656419529838,0,0,0.21832202218585198,-0.0485442444080742,1,1,0.9870027097054418,98.7,🔴 CRITICAL
Krishnagiri,0.18666666666666665,2.91,563.8888888888889,700.8968262955049,1672.0,563.0,0.8888888888888888,0.29344444444444445,-0.126,9634.224444444444,16.333333333333332,0.042380174444444446,Tamil Nadu,1.2407693620494775,0.9966561762391817,0,0,0.23021099498327757,-0.043544328316610925,1,1,0.9869301767948346,98.7,🔴 CRITICAL
Leh,0.19972222222222225,1.6555555555555557,18.38888888888889,23.202786062146753,66.0,17.72222222222222,0.6666666666666666,0.16083333333333333,-0.01394444444444445,275.7091111111111,2.2777777777777777,0.02428206477777778,Jammu and Kashmir,1.1967052983342166,0.9140401146131805,0,0,0.30199548631445183,-0.10227326409222959,1,1,0.9865013294697543,98.7,🔴 CRITICAL
Kangra,0.26133333333333336,2.4012222222222217,440.6666666666667,550.4782012032811,1231.0,438.22222222222223,2.4444444444444446,0.2783333333333333,3.3676666666666666,6454.255888888889,43.333333333333336,0.022376386,Himachal Pradesh,1.2463657385734666,0.9922012578616352,0,0,0.2746982905982906,-0.013364957264957233,1,1,0.9865161632332828,98.7,🔴 CRITICAL
Sakti,0.16411111111111112,3.444555555555555,50.55555555555556,66.94794827160707,177.0,50.333333333333336,0.2222222222222222,0.2693333333333333,-0.11122222222222224,437.02577777777776,3.4444444444444446,0.024867610888888888,Chhattisgarh,1.2985593414751373,0.9762931034482759,0,0,0.2937256306024599,-0.12961451949134875,1,1,0.9873634355120547,98.7,🔴 CRITICAL
Raebareli,0.25,2.0625,0.75,0.9574271077563381,2.0,0.75,0.0,0.25,-0.8215,3.625,0.5,0.0225,Uttar Pradesh,0.5471012044321932,0.42857142857142855,0,0,0.4793220677361854,-0.2293220677361854,1,1,0.9862205794872488,98.6,🔴 CRITICAL
Ratnagiri,0.22977777777777778,7.006777777777778,289.22222222222223,349.05435743511987,770.0,285.6666666666667,3.5555555555555554,0.3015555555555556,1.1587777777777777,7445.020333333334,30.22222222222222,0.02425073577777778,Maharashtra,1.2027140952971205,0.9843032159264932,0,0,0.44120389616293876,-0.21142611838516098,1,1,0.9862358437774549,98.6,🔴 CRITICAL
Chhatrapati Sambhajinagar,0.17566666666666667,3.453222222222222,112.22222222222223,139.60460036991776,322.0,86.22222222222223,26.0,0.2767777777777778,-0.1111111111111111,551.8705555555556,14.333333333333334,0.02768030288888889,Maharashtra,1.2330141347686554,0.76153091265947,0,0,0.44120389616293876,-0.2655372294962721,1,1,0.9857256774859643,98.6,🔴 CRITICAL
Jalna,0.2796666666666667,4.965333333333334,621.1111111111111,813.6143810867105,2233.0,619.0,2.111111111111111,0.2763333333333333,-0.1638888888888889,12856.805444444444,10.88888888888889,0.0708414188888889,Maharashtra,1.3078280817610992,0.9949991069833899,0,0,0.44120389616293876,-0.16153722949627208,1,1,0.9861395797976905,98.6,🔴 CRITICAL
Jiribam,0.14177777777777778,3.6130000000000004,16.11111111111111,21.44437248116883,51.0,16.0,0.1111111111111111,0.2584444444444445,-0.4444444444444444,194.82755555555556,0.8888888888888888,0.030046175555555554,Manipur,1.2532425476007758,0.935064935064935,0,0,0.15960000000000002,-0.01782222222222224,1,1,0.9862873170030079,98.6,🔴 CRITICAL
Mohla-Manpur-Ambagarh Chouki,0.061000000000000006,3.5548888888888888,28.77777777777778,36.79938103344191,86.0,28.333333333333332,0.4444444444444444,0.27255555555555555,-0.4076666666666667,1174.762888888889,1.7777777777777777,0.027749158222222223,Chhattisgarh,1.2358001093320043,0.9514925373134328,0,0,0.2937256306024599,-0.23272563060245988,1,1,0.9856716381127895,98.6,🔴 CRITICAL
Chatrapati Sambhaji Nagar,0.18722222222222223,4.374777777777777,23.444444444444443,29.022022289595498,65.0,21.666666666666668,1.7777777777777777,0.2916666666666667,-0.8941111111111112,699.843111111111,0.8888888888888888,0.04447813933333333,Maharashtra,1.187264548210725,0.8863636363636365,0,0,0.44120389616293876,-0.2539816739407165,1,1,0.9862877326784673,98.6,🔴 CRITICAL
Gadchiroli,0.2737777777777778,11.433555555555555,263.77777777777777,359.1092374813609,970.0,261.3333333333333,2.4444444444444446,0.29600000000000004,-0.4603333333333333,8395.895222222221,6.666666666666667,0.04420231722222222,Maharashtra,1.3562665284650641,0.9869911875786823,0,0,0.44120389616293876,-0.16742611838516097,1,1,0.9855223737714434,98.6,🔴 CRITICAL
Bapatla,0.13366666666666668,4.305000000000001,54.666666666666664,66.92533152700851,152.0,52.888888888888886,1.7777777777777777,0.3201111111111111,-0.24177777777777779,980.5476666666667,18.0,0.016322090444444444,Andhra Pradesh,1.2022514645570392,0.9500998003992016,0,0,0.21832202218585198,-0.0846553555191853,1,1,0.9859861713513641,98.6,🔴 CRITICAL
South East Delhi,0.14066666666666666,2.455,6.666666666666667,8.789197915623474,22.0,6.111111111111111,0.5555555555555556,0.31377777777777777,-0.7111111111111111,59.194111111111106,0.4444444444444444,0.022197531111111113,Delhi,1.1464171194291486,0.7971014492753622,0,0,0.3610777777777778,-0.2204111111111111,1,1,0.9851348610628275,98.5,🔴 CRITICAL
Bankura,0.2614444444444445,5.148888888888889,1261.6666666666667,1617.8559113839526,3825.0,1245.0,16.666666666666668,0.27311111111111114,1.660111111111111,9614.084222222222,30.444444444444443,0.05770967666666666,West Bengal,1.2813008801879244,0.9860084477296726,0,0,0.4030857214185208,-0.1416412769740763,1,1,0.9850636306105546,98.5,🔴 CRITICAL
Ghazipur,0.218,2.5912222222222225,1254.2222222222222,1724.487516465238,4867.0,1246.3333333333333,7.888888888888889,0.2601111111111111,1.0393333333333334,14659.80111111111,18.333333333333332,0.06668946666666667,Uttar Pradesh,1.3738503716196462,0.9929184739311321,0,0,0.4793220677361854,-0.2613220677361854,1,1,0.9851380604276276,98.5,🔴 CRITICAL
Gajapati,0.22282352941176473,3.524470588235294,117.76470588235294,258.19990545403107,970.0,116.70588235294117,1.0588235294117647,0.029529411764705887,0.048058823529411765,2696.0347058823527,4.235294117647059,0.025909639058823528,Odisha,2.174045761623838,0.9826646854878652,0,0,0.3008145225870375,-0.07799099317527278,1,1,0.9853389952745327,98.5,🔴 CRITICAL
Rajauri,0.25,2.0,0.5,0.5773502691896257,1.0,0.5,0.0,0.25,0.375,4.125,0.5,0.015,Jammu and Kashmir,0.38490017945975047,0.3333333333333333,0,0,0.30199548631445183,-0.05199548631445183,1,1,0.984578784548751,98.5,🔴 CRITICAL
Belagavi,0.2624444444444445,3.069777777777778,867.2222222222222,1079.6692523381614,2697.0,853.8888888888889,13.333333333333334,0.2867777777777778,2.6257777777777775,8067.488333333334,46.44444444444444,0.030647738333333334,Karnataka,1.2435402189715195,0.9834911696954186,0,0,0.3168469658119658,-0.05440252136752133,1,1,0.9852647754424693,98.5,🔴 CRITICAL
Niuland,0.21457142857142858,3.2815714285714286,4.428571428571429,6.451282633635548,16.0,4.142857142857143,0.2857142857142857,0.2945714285714286,-0.14285714285714285,60.714999999999996,1.1428571428571428,0.02175,Nagaland,1.1883941693539168,0.7631578947368421,0,0,0.44757707749766573,-0.23300564892623715,1,1,0.9845430957275185,98.5,🔴 CRITICAL
